"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
54, 3.750000000000000e-01, -2.500000000000000e+00, 8.029804603506491e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.537160912501068e+04, 1.014864365000427e+04, 4.402844743888330e+02, 0.000000000000000e+00, 1.904903983994388e+00, 2.445877420871709e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.858334853223909e-01, 0.000000000000000e+00
55, 4.375000000000000e-01, -2.500000000000000e+00, 8.050954657481631e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.545777370807158e+04, 1.018310948322863e+04, 4.406191594571972e+02, 0.000000000000000e+00, 1.916224807898472e+00, 2.447179522332224e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.711381291033871e-01, 0.000000000000000e+00
56, 5.000000000000000e-01, -2.500000000000000e+00, 8.063315292923709e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.550806804592026e+04, 1.020322721836811e+04, 4.408128657250518e+02, 0.000000000000000e+00, 1.922832782102387e+00, 2.447932903135350e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.582424975630283e-01, 0.000000000000000e+00
57, 5.625000000000000e-01, -2.500000000000000e+00, 8.066869579112165e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.552189662054727e+04, 1.020875864821891e+04, 4.408575129050044e+02, 0.000000000000000e+00, 1.924649663849335e+00, 2.448106524376228e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.461452955034150e-01, 0.000000000000000e+00
58, 6.250000000000000e-01, -2.500000000000000e+00, 8.061488227865729e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.549789339366214e+04, 1.019915735746485e+04, 4.407369008809628e+02, 0.000000000000000e+00, 1.921495974769166e+00, 2.447637474307531e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.354768981021730e-01, 0.000000000000000e+00
59, 6.875000000000000e-01, -2.500000000000000e+00, 8.047078977804924e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.543427706794805e+04, 1.017371082717922e+04, 4.404245009158469e+02, 0.000000000000000e+00, 1.913137677250046e+00, 2.446422261534081e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.281128455218371e-01, 0.000000000000000e+00
60, 7.500000000000000e-01, -2.500000000000000e+00, 8.023592356122505e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.532896473811326e+04, 1.013158589524530e+04, 4.398847642011565e+02, 0.000000000000000e+00, 1.899301106600759e+00, 2.444321651977798e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.275537600522901e-01, 0.000000000000000e+00
61, 8.125000000000000e-01, -2.500000000000000e+00, 7.990966975729603e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.517970376410853e+04, 1.007188150564341e+04, 4.390779391649538e+02, 0.000000000000000e+00, 1.879690297351381e+00, 2.441179016771650e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.382672467824342e-01, 0.000000000000000e+00
62, 8.750000000000000e-01, -2.500000000000000e+00, 7.949061727894977e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.498424151967620e+04, 9.993696607870479e+03, 4.379662418555249e+02, 0.000000000000000e+00, 1.854009285844003e+00, 2.436843884245383e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.641231298001988e-01, 0.000000000000000e+00
63, 9.375000000000000e-01, -2.500000000000000e+00, 7.897610968667550e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.474053058930442e+04, 9.896212235721769e+03, 4.365194598327727e+02, 0.000000000000000e+00, 1.821989070249281e+00, 2.431193359203775e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.064251668097721e-01, 0.000000000000000e+00
64, 1.000000000000000e+00, -2.500000000000000e+00, 7.836222559883370e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.444695154215367e+04, 9.778780616861468e+03, 4.347186638547157e+02, 0.000000000000000e+00, 1.783416879951866e+00, 2.424146380906956e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.623812002733730e-01, 0.000000000000000e+00
65, 1.062500000000000e+00, -2.500000000000000e+00, 7.764418591081122e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.410252601540904e+04, 9.641010406163612e+03, 4.325576091597483e+02, 0.000000000000000e+00, 1.738164171729608e+00, 2.415669264754052e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.024856392734674e+00, 0.000000000000000e+00
66, 1.125000000000000e+00, -2.500000000000000e+00, 7.681701621260402e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.370708733072966e+04, 9.482834932291860e+03, 4.300422270048622e+02, 0.000000000000000e+00, 1.686209046374289e+00, 2.405774081557353e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.083769271472300e+00, 0.000000000000000e+00
67, 1.187500000000000e+00, -2.500000000000000e+00, 7.587623184041888e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.326137832143397e+04, 9.304551328573585e+03, 4.271889658326633e+02, 0.000000000000000e+00, 1.627649101818718e+00, 2.394512766737058e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.128744664575984e+00, 0.000000000000000e+00
68, 1.250000000000000e+00, -2.500000000000000e+00, 7.481834498002901e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.276705772535690e+04, 9.106823090142754e+03, 4.240227400858358e+02, 0.000000000000000e+00, 1.562702273068962e+00, 2.381969828611940e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.152056782576464e+00, 0.000000000000000e+00
69, 1.312500000000000e+00, -2.500000000000000e+00, 7.364104725329017e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.222661276275733e+04, 8.890645105102933e+03, 4.205752035799752e+02, 0.000000000000000e+00, 1.491695346161251e+00, 2.368256396315296e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.150774736038834e+00, 0.000000000000000e+00
70, 1.375000000000000e+00, -2.500000000000000e+00, 7.234299203603099e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.164318952746780e+04, 8.657275810987119e+03, 4.168839089460599e+02, 0.000000000000000e+00, 1.415041673925693e+00, 2.353507809058543e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.127353163201309e+00, 0.000000000000000e+00
71, 1.437500000000000e+00, -2.500000000000000e+00, 7.092325936729392e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.102036178384070e+04, 8.408144713536280e+03, 4.129921883398899e+02, 0.000000000000000e+00, 1.333210799131152e+00, 2.337884128173469e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.088484748588588e+00, 0.000000000000000e+00
72, 1.500000000000000e+00, -2.500000000000000e+00, 6.938083633840465e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.036186647156289e+04, 8.144746588625157e+03, 4.089482848602316e+02, 0.000000000000000e+00, 1.246693703508546e+00, 2.321567675686740e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.042631625274979e+00, 0.000000000000000e+00
73, 1.562500000000000e+00, -2.500000000000000e+00, 6.771461571442282e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.967134628400691e+04, 7.868538513602762e+03, 4.048013964458433e+02, 0.000000000000000e+00, 1.155968986138171e+00, 2.304747936698117e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.971117914453238e-01, 0.000000000000000e+00
74, 1.625000000000000e+00, -2.500000000000000e+00, 6.592426691647622e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.895215479530718e+04, 7.580861918122871e+03, 4.005932456556356e+02, 0.000000000000000e+00, 1.061477259866705e+00, 2.287587618873030e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.557836839702291e-01, 0.000000000000000e+00
75, 1.687500000000000e+00, -2.500000000000000e+00, 6.401182732655745e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.820728535935684e+04, 7.282914143742732e+03, 3.963467582926269e+02, 0.000000000000000e+00, 9.636118096275017e-01, 2.270175591248357e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.181418274135267e-01, 0.000000000000000e+00
76, 1.750000000000000e+00, -2.500000000000000e+00, 6.198331403823944e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.743946459785253e+04, 6.975785839141009e+03, 3.920565298101848e+02, 0.000000000000000e+00, 8.627308754651873e-01, 2.252485510832702e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.800657086043039e-01, 0.000000000000000e+00
77, 1.812500000000000e+00, -2.500000000000000e+00, 5.984952839539798e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.665139950686234e+04, 6.660559802744935e+03, 3.876862022515546e+02, 0.000000000000000e+00, 7.591901188906428e-01, 2.234361652668475e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.358103680868780e-01, 0.000000000000000e+00
78, 1.875000000000000e+00, -2.500000000000000e+00, 5.762565958840775e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.584610345735470e+04, 6.338441382941880e+03, 3.831747778532458e+02, 0.000000000000000e+00, 6.533854548016060e-01, 2.215541432045227e-05, 0.000000000000000e+00, 0.000000000000000e+00, 7.803952390636529e-01, 0.000000000000000e+00
79, 1.937500000000000e+00, -2.500000000000000e+00, 5.532992533548373e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.502718740490486e+04, 6.010874961961942e+03, 3.784495167610677e+02, 0.000000000000000e+00, 5.457913123746673e-01, 2.195706086012224e-05, 0.000000000000000e+00, 0.000000000000000e+00, 7.114915879704075e-01, 0.000000000000000e+00
80, 2.000000000000000e+00, -2.500000000000000e+00, 5.298183391524214e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.419901405622106e+04, 5.679605622488423e+03, 3.734406057620448e+02, 0.000000000000000e+00, 4.369808903956249e-01, 2.174540288269160e-05, 0.000000000000000e+00, 0.000000000000000e+00, 6.301961396465200e-01, 0.000000000000000e+00
81, 2.062500000000000e+00, -2.500000000000000e+00, 5.060058840842711e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.336666714826390e+04, 5.346666859305560e+03, 3.680932920253811e+02, 0.000000000000000e+00, 3.276221209644329e-01, 2.151782960953737e-05, 0.000000000000000e+00, 0.000000000000000e+00, 5.405639292073017e-01, 0.000000000000000e+00
82, 2.125000000000000e+00, -2.500000000000000e+00, 4.820391433549588e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.253575358296635e+04, 5.014301433186540e+03, 3.623752076351350e+02, 0.000000000000000e+00, 2.184516727583568e-01, 2.127259564993955e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.482547248237825e-01, 0.000000000000000e+00
83, 2.187500000000000e+00, -2.500000000000000e+00, 4.580741502611382e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.171210294691519e+04, 4.684841178766073e+03, 3.562783506018342e+02, 0.000000000000000e+00, 1.102354721109096e-01, 2.100893119175346e-05, 0.000000000000000e+00, 0.000000000000000e+00, 3.589302122181254e-01, 0.000000000000000e+00
84, 2.250000000000000e+00, -2.500000000000000e+00, 4.342447649011467e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.090144460165538e+04, 4.360577840662149e+03, 3.498161029685141e+02, 0.000000000000000e+00, 3.726277183615814e-03, 2.072694756628961e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.770324611252353e-01, 0.000000000000000e+00
85, 2.312500000000000e+00, -2.500000000000000e+00, 4.106665692297993e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.010913052951515e+04, 4.043652211806059e+03, 3.430163258578849e+02, 0.000000000000000e+00, -1.003727362252640e-01, 2.042737191597019e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.053304233532462e-01, 0.000000000000000e+00
86, 2.375000000000000e+00, -2.500000000000000e+00, 3.874434326171657e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.339943090164294e+03, 3.735977236065717e+03, 3.359125756021967e+02, 0.000000000000000e+00, -2.014332327864752e-01, 2.011118836289765e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.452822505471581e-01, 0.000000000000000e+00
87, 2.437500000000000e+00, -2.500000000000000e+00, 3.646727563831616e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.597992060268847e+03, 3.439196824107538e+03, 3.285368256918517e+02, 0.000000000000000e+00, -2.989152451924705e-01, 1.977932787959415e-05, 0.000000000000000e+00, 0.000000000000000e+00, 9.796415366929882e-02, 0.000000000000000e+00
88, 2.500000000000000e+00, -2.500000000000000e+00, 3.424442211872825e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.886673935818738e+03, 3.154669574327494e+03, 3.209182244364855e+02, 0.000000000000000e+00, -3.923725212636774e-01, 1.943261406651693e-05, 0.000000000000000e+00, 0.000000000000000e+00, 6.512227143496618e-02, 0.000000000000000e+00
89, 2.562500000000000e+00, -2.500000000000000e+00, 3.208272745807079e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.208645774329464e+03, 2.883458309731785e+03, 3.130925544301959e+02, 0.000000000000000e+00, -4.814559607181997e-01, 1.907220007103556e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.979774653338355e-02, 0.000000000000000e+00
90, 2.625000000000000e+00, -2.500000000000000e+00, 2.998455652592143e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.565762644125998e+03, 2.626305057650398e+03, 3.051250652928415e+02, 0.000000000000000e+00, -5.659218334631041e-01, 1.870066562529172e-05, 0.000000000000000e+00, 0.000000000000000e+00, 5.596300450930662e-02, 0.000000000000000e+00
91, 2.687500000000000e+00, -2.500000000000000e+00, 2.794427152850053e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.958945359831087e+03, 2.383578143932435e+03, 2.971439876395323e+02, 0.000000000000000e+00, -6.456491573056824e-01, 1.832370931913738e-05, 0.000000000000000e+00, 0.000000000000000e+00, 8.682363697517018e-02, 0.000000000000000e+00
92, 2.750000000000000e+00, -2.500000000000000e+00, 2.594522705234324e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.387974030897677e+03, 2.155189612359070e+03, 2.893732319159984e+02, 0.000000000000000e+00, -7.206668227955433e-01, 1.795193571297583e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.420426529091276e-01, 0.000000000000000e+00
93, 2.812500000000000e+00, -2.500000000000000e+00, 2.395916085991825e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.851221199432437e+03, 1.940488479772974e+03, 2.821433448934898e+02, 0.000000000000000e+00, -7.911886551908983e-01, 1.760169780790777e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.148919420906193e-01, 0.000000000000000e+00
94, 2.875000000000000e+00, -2.500000000000000e+00, 2.195007816451697e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.345352790737950e+03, 1.738141116295179e+03, 2.758540136367970e+02, 0.000000000000000e+00, -8.576527053844888e-01, 1.729352073347874e-05, 0.000000000000000e+00, 0.000000000000000e+00, 2.903011263482851e-01, 0.000000000000000e+00
95, 2.937500000000000e+00, -2.500000000000000e+00, 1.988466193247762e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.865145832884516e+03, 1.546058333153806e+03, 2.708557186956392e+02, 0.000000000000000e+00, -9.207451990083743e-01, 1.704622085084331e-05, 0.000000000000000e+00, 0.000000000000000e+00, 3.429530642606620e-01, 0.000000000000000e+00
96, 3.000000000000000e+00, -2.500000000000000e+00, 1.775372608839876e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.404078253109808e+03, 1.361631301243923e+03, 2.671777921008571e+02, 0.000000000000000e+00, -9.813230454168279e-01, 1.686287247379188e-05, 0.000000000000000e+00, 0.000000000000000e+00, 3.192809858536140e-01, 0.000000000000000e+00
97, -3.000000000000000e+00, -2.375000000000000e+00, 2.985562718178273e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.273058000590840e+03, 2.509223200236335e+03, 2.927813714371028e+02, 0.000000000000000e+00, -6.043791393265485e-01, 1.811557680603174e-05, 0.000000000000000e+00, 0.000000000000000e+00, -7.558162240879100e-01, 0.000000000000000e+00
98, -2.937500000000000e+00, -2.375000000000000e+00, 3.027370152388570e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.395154017263200e+03, 2.558061606905280e+03, 2.943579841460808e+02, 0.000000000000000e+00, -5.883374264204352e-01, 1.819096629399271e-05, 0.000000000000000e+00, 0.000000000000000e+00, -7.992000701471447e-01, 0.000000000000000e+00
99, -2.875000000000000e+00, -2.375000000000000e+00, 3.067939165291108e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.518973389265489e+03, 2.607589355706195e+03, 2.960893599669406e+02, 0.000000000000000e+00, -5.720692886710605e-01, 1.827353136087399e-05, 0.000000000000000e+00, 0.000000000000000e+00, -8.376189393231422e-01, 0.000000000000000e+00
100, -2.812500000000000e+00, -2.375000000000000e+00, 3.107793699986688e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.644560351272698e+03, 2.657824140509078e+03, 2.979232555403688e+02, 0.000000000000000e+00, -5.555689142593648e-01, 1.836073048008159e-05, 0.000000000000000e+00, 0.000000000000000e+00, -8.652679427491489e-01, 0.000000000000000e+00
101, -2.750000000000000e+00, -2.375000000000000e+00, 3.147818417413722e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.772379603590355e+03, 2.708951841436141e+03, 2.997933241465294e+02, 0.000000000000000e+00, -5.387752480494659e-01, 1.844938151907102e-05, 0.000000000000000e+00, 0.000000000000000e+00, -8.837465351889654e-01, 0.000000000000000e+00
102, -2.687500000000000e+00, -2.375000000000000e+00, 3.188839381407108e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.903207064797676e+03, 2.761282825919070e+03, 3.016536552904186e+02, 0.000000000000000e+00, -5.215863451669479e-01, 1.853730436149166e-05, 0.000000000000000e+00, 0.000000000000000e+00, -8.962687982761433e-01, 0.000000000000000e+00
103, -2.625000000000000e+00, -2.375000000000000e+00, 3.231497088457542e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.038062014588352e+03, 2.815224805835340e+03, 3.034866955144143e+02, 0.000000000000000e+00, -5.038682864827285e-01, 1.862367921634609e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.057936682843832e-01, 0.000000000000000e+00
104, -2.562500000000000e+00, -2.375000000000000e+00, 3.276267340931024e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.178158924572916e+03, 2.871263569829166e+03, 3.052980802332356e+02, 0.000000000000000e+00, -4.854615073734907e-01, 1.870878372500332e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.144784166646378e-01, 0.000000000000000e+00
105, -2.500000000000000e+00, -2.375000000000000e+00, 3.323530370773073e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.324870181375188e+03, 2.929948072550075e+03, 3.071076374061704e+02, 0.000000000000000e+00, -4.661856953866625e-01, 1.879355608723281e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.237265180297353e-01, 0.000000000000000e+00
106, -2.437500000000000e+00, -2.375000000000000e+00, 3.373633898161190e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.479694525171380e+03, 2.991877810068551e+03, 3.089414967189904e+02, 0.000000000000000e+00, -4.458439369759800e-01, 1.887921758177171e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.344193463467665e-01, 0.000000000000000e+00
107, -2.375000000000000e+00, -2.375000000000000e+00, 3.426928807845666e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.644227548755966e+03, 3.057691019502386e+03, 3.108270886775852e+02, 0.000000000000000e+00, -4.242265935125861e-01, 1.896703571134724e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.471441668724173e-01, 0.000000000000000e+00
108, -2.312500000000000e+00, -2.375000000000000e+00, 3.483775995868113e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.820132671752005e+03, 3.128053068700801e+03, 3.127909904821511e+02, 0.000000000000000e+00, -4.011151148687808e-01, 1.905822294492842e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.623491485388435e-01, 0.000000000000000e+00
109, -2.250000000000000e+00, -2.375000000000000e+00, 3.544532795112956e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.009112709715274e+03, 3.203645083886109e+03, 3.148587327021687e+02, 0.000000000000000e+00, -3.762857748410207e-01, 1.915392741635791e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.804157285349858e-01, 0.000000000000000e+00
110, -2.187500000000000e+00, -2.375000000000000e+00, 3.609530271491233e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.212882874750423e+03, 3.285153149900168e+03, 3.170554899381190e+02, 0.000000000000000e+00, -3.495132184922179e-01, 1.925526413431147e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.001667008951795e+00, 0.000000000000000e+00
111, -2.125000000000000e+00, -2.375000000000000e+00, 3.679051318934829e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.433145877722027e+03, 3.373258351088810e+03, 3.194067601988503e+02, 0.000000000000000e+00, -3.205737333737925e-01, 1.936334470674024e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.026341213005772e+00, 0.000000000000000e+00
112, -2.062500000000000e+00, -2.375000000000000e+00, 3.753316151426944e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.671569113292891e+03, 3.468627645317156e+03, 3.219384722263328e+02, 0.000000000000000e+00, -2.892482470932871e-01, 1.947927989346567e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.054558776000852e+00, 0.000000000000000e+00
113, -2.000000000000000e+00, -2.375000000000000e+00, 3.832478116603100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.929763065153036e+03, 3.571905226061214e+03, 3.246763004721691e+02, 0.000000000000000e+00, -2.553251645659532e-01, 1.960414560402139e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.086304499945044e+00, 0.000000000000000e+00
114, -1.937500000000000e+00, -2.375000000000000e+00, 3.916629675967594e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.209259384426870e+03, 3.683703753770747e+03, 3.276442356978423e+02, 0.000000000000000e+00, -2.186032482061616e-01, 1.973891564990287e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.121434775372568e+00, 0.000000000000000e+00
115, -1.875000000000000e+00, -2.375000000000000e+00, 4.005816332801992e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.511486782402404e+03, 3.804594712960960e+03, 3.308626260458838e+02, 0.000000000000000e+00, -1.788947852863995e-01, 1.988437233397828e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.159706441089811e+00, 0.000000000000000e+00
116, -1.812500000000000e+00, -2.375000000000000e+00, 4.100055356255592e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.837742990881319e+03, 3.935097196352527e+03, 3.343459669027292e+02, 0.000000000000000e+00, -1.360292719560165e-01, 2.004100877094431e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.200812015203892e+00, 0.000000000000000e+00
117, -1.750000000000000e+00, -2.375000000000000e+00, 4.199356259381141e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.018916146276947e+04, 4.075664585107786e+03, 3.381006928086019e+02, 0.000000000000000e+00, -8.985778831898478e-02, 2.020893542219592e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.244400949895111e+00, 0.000000000000000e+00
118, -1.687500000000000e+00, -2.375000000000000e+00, 4.303740796873797e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.056667201250122e+04, 4.226668805000486e+03, 3.421231459131495e+02, 0.000000000000000e+00, -4.025816973293016e-02, 2.038779935725895e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.290072838081889e+00, 0.000000000000000e+00
119, -1.625000000000000e+00, -2.375000000000000e+00, 4.413261089383112e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.097095509445756e+04, 4.388382037783024e+03, 3.463978221747173e+02, 0.000000000000000e+00, 1.285898601299036e-02, 2.057672095146088e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.337346063999560e+00, 0.000000000000000e+00
120, -1.562500000000000e+00, -2.375000000000000e+00, 4.528014497035737e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.140238993694500e+04, 4.560955974777999e+03, 3.508959994310454e+02, 0.000000000000000e+00, 6.954350422663264e-02, 2.077425223354874e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.385626087612357e+00, 0.000000000000000e+00
121, -1.500000000000000e+00, -2.375000000000000e+00, 4.648152462262588e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.186099754040859e+04, 4.744399016163434e+03, 3.555749746408470e+02, 0.000000000000000e+00, 1.297981440734442e-01, 2.097836568483001e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.434206592613386e+00, 0.000000000000000e+00
122, -1.437500000000000e+00, -2.375000000000000e+00, 4.773878031968683e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.234638095427362e+04, 4.938552381709448e+03, 3.603783486186288e+02, 0.000000000000000e+00, 1.935707517868178e-01, 2.118649029467209e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.482321697578864e+00, 0.000000000000000e+00
123, -1.375000000000000e+00, -2.375000000000000e+00, 4.905424698302657e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.285766751566392e+04, 5.143067006265567e+03, 3.652379651036992e+02, 0.000000000000000e+00, 2.607466716416513e-01, 2.139561737249778e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.529232033259446e+00, 0.000000000000000e+00
124, -1.312500000000000e+00, -2.375000000000000e+00, 5.043009785765663e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.339346081495076e+04, 5.357384325980302e+03, 3.700780585961621e+02, 0.000000000000000e+00, 3.311424348977366e-01, 2.160249478607229e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.574299256684731e+00, 0.000000000000000e+00
125, -1.250000000000000e+00, -2.375000000000000e+00, 5.186760210149164e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.395181348840479e+04, 5.580725395361915e+03, 3.748217879405868e+02, 0.000000000000000e+00, 4.045021851338630e-01, 2.180391154456964e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.617020929579758e+00, 0.000000000000000e+00
126, -1.187500000000000e+00, -2.375000000000000e+00, 5.336616051862114e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.453023427290216e+04, 5.812093709160861e+03, 3.793997103504795e+02, 0.000000000000000e+00, 4.804986051377594e-01, 2.199704948699933e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.657071991964476e+00, 0.000000000000000e+00
127, -1.125000000000000e+00, -2.375000000000000e+00, 5.492225104458454e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.512574215471584e+04, 6.050296861886332e+03, 3.837591119779973e+02, 0.000000000000000e+00, 5.587400313017064e-01, 2.217985518079856e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.694475961730917e+00, 0.000000000000000e+00
